S_Yr S_Mon S_Day S_Hr S_Min S_Sec E_Yr E_Mon E_Day E_Hr E_Min E_Sec Type Inst
2012 07 01 01 50 35.0  2012 07 01 03 38 30.0  BSO m 
2012 07 01 09 42 49.0  2012 07 01 09 57 23.0  BSO m 
2012 07 01 17 29 25.0  2012 07 01 17 29 25.0  BSO s 
2012 07 02 01 35 14.0  2012 07 02 01 35 14.0  BSO s 
2012 07 02 09 10 11.0  2012 07 02 09 18 18.0  BSO m 
2012 07 02 17 30 29.0  2012 07 02 17 33 13.0  BSO m 
2012 07 03 01 18 48.0  2012 07 03 01 23 34.0  BSO m 
2012 07 03 09 35  1.0  2012 07 03 09 46 54.0  BSO m 
2012 07 03 17 22 14.0  2012 07 03 17 28 54.0  BSO m 
2012 07 04 01 22 29.0  2012 07 04 01 29 17.0  BSO m 
2012 07 04 09 39  7.0  2012 07 04 09 40 50.0  BSO m 
2012 07 04 17 16 17.0  2012 07 04 17 32 46.0  BSO m 
2012 07 05 01 38 13.0  2012 07 05 01 48 48.0  BSO m 
2012 07 05 09 36 21.0  2012 07 05 09 50 27.0  BSO m 
2012 07 05 17 24 54.0  2012 07 05 17 24 54.0  BSO s 
2012 07 06 01 45  2.0  2012 07 06 01 59 50.0  BSO m 
2012 07 06 17 23 30.0  2012 07 06 17 30 30.0  BSO m 
2012 07 07 01 30  3.0  2012 07 07 01 37 29.0  BSO m 
2012 07 08 01 25 31.0  2012 07 08 01 25 31.0  BSO s 
2012 07 08 09 25  5.0  2012 07 08 09 53 13.0  BSO m 
2012 07 08 17 28  3.0  2012 07 08 17 32 18.0  BSO m 
2012 07 09 01 33  3.0  2012 07 09 01 45 58.0  BSO m 
2012 07 09 09 26  8.0  2012 07 09 09 41  6.0  BSO m 
2012 07 09 17 13 38.0  2012 07 09 17 29  5.0  BSO m 
2012 07 10 01 17 39.0  2012 07 10 01 24 19.0  BSO m 
2012 07 10 09 40 29.0  2012 07 10 09 42 11.0  BSO m 
2012 07 10 17 08 41.0  2012 07 10 17 12 46.0  BSO m 
2012 07 11 01 05  3.0  2012 07 11 01 06 18.0  BSO m 
2012 07 11 09 05 36.0  2012 07 11 09 05 36.0  BSO s 
2012 07 11 16 55 15.0  2012 07 11 17 07 23.0  BSO m 
2012 07 12 01 02 26.0  2012 07 12 01 23 23.0  BSO m 
2012 07 12 09 11 10.0  2012 07 12 09 14 22.0  BSO m 
2012 07 12 17 37 46.0  2012 07 12 18 23 54.0  BSO m 
2012 07 13 01 56 26.0  2012 07 13 01 56 26.0  BSO s 
2012 07 13 09 27 30.0  2012 07 13 09 38 54.0  BSO m 
2012 07 13 18 39 28.0  2012 07 13 19 55 20.0  BSO m 
2012 07 14 02 34 44.0  2012 07 14 02 45 23.0  BSO m 
2012 07 14 08 53 10.0  2012 07 14 08 53 10.0  BSO s 
2012 07 14 18 16 22.0  2012 07 14 18 19 53.0  BSO m 
2012 07 15 02 00 48.0  2012 07 15 02 48  6.0  BSO m 
2012 07 15 09 13 44.0  2012 07 15 09 24  4.0  BSO m 
2012 07 15 17 03 23.0  2012 07 15 17 13  3.0  BSO m 
2012 07 16 01 34 30.0  2012 07 16 01 44 21.0  BSO m 
2012 07 16 08 55  7.0  2012 07 16 08 58 13.0  BSO m 
2012 07 16 16 39 15.0  2012 07 16 16 50 39.0  BSO m 
2012 07 17 01 10 51.0  2012 07 17 01 10 51.0  BSO s 
2012 07 17 09 10 14.0  2012 07 17 09 39 27.0  BSO m 
2012 07 17 16 27 59.0  2012 07 17 16 31 23.0  BSO m 
2012 07 18 00 32  4.0  2012 07 18 00 44 13.0  BSO m 
2012 07 18 08 12 10.0  2012 07 18 08 17 49.0  BSO m 
2012 07 18 16 22 24.0  2012 07 18 16 25 54.0  BSO m 
2012 07 19 00 25 34.0  2012 07 19 00 29 32.0  BSO m 
2012 07 19 08 37 46.0  2012 07 19 08 41  6.0  BSO m 
2012 07 19 16 24 44.0  2012 07 19 16 31 45.0  BSO m 
2012 07 20 00 24  1.0  2012 07 20 00 37 38.0  BSO m 
2012 07 20 08 15 51.0  2012 07 20 08 20 23.0  BSO m 
2012 07 20 16 23 11.0  2012 07 20 16 25 27.0  BSO m 
2012 07 21 00 25 34.0  2012 07 21 00 29 28.0  BSO m 
2012 07 21 08 17 10.0  2012 07 21 08 22 47.0  BSO m 
2012 07 21 16 21 31.0  2012 07 21 16 32 54.0  BSO m 
2012 07 22 00 17 48.0  2012 07 22 00 28  9.0  BSO m 
2012 07 22 08 25 44.0  2012 07 22 08 39 46.0  BSO m 
2012 07 22 16 31 57.0  2012 07 22 16 33  0.0  BSO m 
2012 07 23 00 25 11.0  2012 07 23 00 30  3.0  BSO m 
2012 07 23 08 38 18.0  2012 07 23 08 38 18.0  BSO s 
2012 07 23 16 28 56.0  2012 07 23 16 28 56.0  BSO s 
2012 07 24 00 41 55.0  2012 07 24 00 46 45.0  BSO m 
2012 07 24 08 34 27.0  2012 07 24 08 35 55.0  BSO m 
2012 07 24 16 24 40.0  2012 07 24 16 36  8.0  BSO m 
2012 07 25 00 30  6.0  2012 07 25 00 30 46.0  BSO m 
2012 07 25 08 24 24.0  2012 07 25 09 40 24.0  BSO m 
2012 07 25 16 04 13.0  2012 07 25 16 04 37.0  BSO m 
2012 07 26 00 12  7.0  2012 07 26 00 28 40.0  BSO m 
2012 07 26 08 17 20.0  2012 07 26 08 35 20.0  BSO m 
2012 07 26 16 31 11.0  2012 07 26 16 37 59.0  BSO m 
2012 07 27 00 10 12.0  2012 07 27 00 11 41.0  BSO m 
2012 07 27 08 50 10.0  2012 07 27 12 52 10.0  BSO m 
2012 07 27 16 11 58.0  2012 07 27 16 20 50.0  BSO m 
2012 07 28 00 12 25.0  2012 07 28 00 17 41.0  BSO m 
2012 07 28 08 15 27.0  2012 07 28 08 19 46.0  BSO m 
2012 07 28 16 10 28.0  2012 07 28 16 10 28.0  BSO s 
2012 07 29 00 11  1.0  2012 07 29 00 15 11.0  BSO m 
2012 07 29 08 09 18.0  2012 07 29 08 15 31.0  BSO m 
2012 07 29 16 06 37.0  2012 07 29 16 07 40.0  BSO m 
2012 07 30 00 07 50.0  2012 07 30 00 07 50.0  BSO s 
2012 07 30 07 59  8.0  2012 07 30 07 59  8.0  BSO s 
2012 07 30 16 00  7.0  2012 07 30 16 01 24.0  BSO m 
2012 07 31 00 13 28.0  2012 07 31 00 19 52.0  BSO m 
2012 07 31 09 02 55.0  2012 07 31 10 34 25.0  BSO m 
2012 07 31 16 03 47.0  2012 07 31 16 11 51.0  BSO m 
2012 07 31 23 53 45.0  2012 07 31 23 55 25.0  BSO m 
2012 08 01 08 05 13.0  2012 08 01 08 05 13.0  BSO s 
2012 08 01 16 06 55.0  2012 08 01 16 06 55.0  BSO s 
2012 08 02 00 04 14.0  2012 08 02 00 04 14.0  BSO s 
2012 08 02 08 03 26.0  2012 08 02 08 11  6.0  BSO m 
2012 08 02 16 02 13.0  2012 08 02 16 05 10.0  BSO m 
2012 08 02 23 58 32.0  2012 08 02 23 58 32.0  BSO s 
2012 08 03 07 57 27.0  2012 08 03 07 58 59.0  BSO m 
2012 08 03 16 04 57.0  2012 08 03 16 07 46.0  BSO m 
2012 08 04 00 02 35.0  2012 08 04 00 04 55.0  BSO m 
2012 08 04 07 55 17.0  2012 08 04 07 57 37.0  BSO m 
2012 08 04 16 00  2.0  2012 08 04 16 00  2.0  BSO s 
2012 08 04 23 58 37.0  2012 08 04 23 58 37.0  BSO s 
2012 08 05 07 54 14.0  2012 08 05 08 01 22.0  BSO m 
2012 08 05 15 57 48.0  2012 08 05 15 57 48.0  BSO s 
2012 08 05 23 54 56.0  2012 08 05 23 54 56.0  BSO s 
2012 08 06 08 09  8.0  2012 08 06 08 09  8.0  BSO s 
2012 08 06 16 04 11.0  2012 08 06 16 04 11.0  BSO s 
2012 08 07 00 03 26.0  2012 08 07 00 04 57.0  BSO m 
2012 08 07 07 57  5.0  2012 08 07 07 58 36.0  BSO m 
2012 08 07 15 51 50.0  2012 08 07 15 51 50.0  BSO s 
2012 08 07 23 52 13.0  2012 08 07 23 55 30.0  BSO m 
2012 08 08 07 58 38.0  2012 08 08 08 01  0.0  BSO m 
2012 08 08 15 57  5.0  2012 08 08 15 57  5.0  BSO s 
2012 08 09 00 16 19.0  2012 08 09 00 16 19.0  BSO s 
2012 08 09 08 02 40.0  2012 08 09 08 02 40.0  BSO s 
2012 08 09 15 51 45.0  2012 08 09 15 51 45.0  BSO s 
2012 08 09 23 50 37.0  2012 08 09 23 52 27.0  BSO m 
2012 08 10 07 57 52.0  2012 08 10 07 57 52.0  BSO s 
2012 08 10 15 54 33.0  2012 08 10 15 54 33.0  BSO s 
2012 08 11 00 00 51.0  2012 08 11 00 00 51.0  BSO s 
2012 08 11 07 54  3.0  2012 08 11 07 54  3.0  BSO s 
2012 08 11 15 55 49.0  2012 08 11 15 55 49.0  BSO s 
2012 08 11 23 50  7.0  2012 08 11 23 50  7.0  BSO s 
2012 08 12 07 50 10.0  2012 08 12 07 54 23.0  BSO m 
2012 08 12 15 58  3.0  2012 08 12 15 58  3.0  BSO s 
2012 08 12 23 59 27.0  2012 08 12 23 59 27.0  BSO s 
2012 08 13 08 05 49.0  2012 08 13 08 05 49.0  BSO s 
2012 08 13 15 56 50.0  2012 08 13 15 58 22.0  BSO m 
2012 08 14 00 00 39.0  2012 08 14 00 04 25.0  BSO m 
2012 08 14 08 00 58.0  2012 08 14 08 01 38.0  BSO m 
2012 08 14 16 04 39.0  2012 08 14 16 04 39.0  BSO s 
2012 08 15 00 03 50.0  2012 08 15 00 03 50.0  BSO s 
2012 08 15 07 59  4.0  2012 08 15 08 00 40.0  BSO m 
2012 08 15 15 56 15.0  2012 08 15 16 00 20.0  BSO m 
2012 08 16 00 00 45.0  2012 08 16 00 08 16.0  BSO m 
2012 08 16 08 00 31.0  2012 08 16 08 01 53.0  BSO m 
2012 08 16 16 01 52.0  2012 08 16 16 03 56.0  BSO m 
2012 08 16 23 59 41.0  2012 08 17 00 03 51.0  BSO m 
2012 08 17 07 58  1.0  2012 08 17 07 58 54.0  BSO m 
2012 08 17 15 55 55.0  2012 08 17 15 58 30.0  BSO m 
2012 08 17 23 56  6.0  2012 08 17 23 57 40.0  BSO m 
2012 08 18 07 56 23.0  2012 08 18 08 00 12.0  BSO m 
2012 08 18 16 01 38.0  2012 08 18 16 03 14.0  BSO m 
2012 08 18 23 59  3.0  2012 08 18 23 59  3.0  BSO s 
2012 08 19 08 05 25.0  2012 08 19 08 06  2.0  BSO m 
2012 08 19 16 02  0.0  2012 08 19 16 04 21.0  BSO m 
2012 08 20 00 06 58.0  2012 08 20 00 06 58.0  BSO s 
2012 08 20 08 07 47.0  2012 08 20 08 07 47.0  BSO s 
2012 08 20 16 00 49.0  2012 08 20 16 03 39.0  BSO m 
2012 08 21 00 06 21.0  2012 08 21 00 06 21.0  BSO s 
2012 08 21 08 00 45.0  2012 08 21 08 03 17.0  BSO m 
2012 08 21 16 05 48.0  2012 08 21 16 09 13.0  BSO m 
2012 08 22 00 09 51.0  2012 08 22 00 09 51.0  BSO s 
2012 08 22 08 06 35.0  2012 08 22 08 09 48.0  BSO m 
2012 08 22 16 13  9.0  2012 08 22 16 13  9.0  BSO s 
2012 08 23 00 13 42.0  2012 08 23 00 22 48.0  BSO m 
2012 08 23 08 09 26.0  2012 08 23 08 11 26.0  BSO m 
2012 08 23 16 13 53.0  2012 08 23 16 13 53.0  BSO s 
2012 08 24 00 09 21.0  2012 08 24 00 13 12.0  BSO m 
2012 08 24 08 05 10.0  2012 08 24 08 05 10.0  BSO s 
2012 08 24 16 10 42.0  2012 08 24 16 10 42.0  BSO s 
2012 08 25 00 17 37.0  2012 08 25 00 19 13.0  BSO m 
2012 08 25 08 13 21.0  2012 08 25 08 17 11.0  BSO m 
2012 08 25 16 19 36.0  2012 08 25 16 19 36.0  BSO s 
2012 08 26 00 14 29.0  2012 08 26 00 19 58.0  BSO m 
2012 08 26 08 14 37.0  2012 08 26 08 15 24.0  BSO m 
2012 08 26 16 11 33.0  2012 08 26 16 19 51.0  BSO m 
2012 08 27 00 21 53.0  2012 08 27 00 26 57.0  BSO m 
2012 08 27 08 29 40.0  2012 08 27 08 29 40.0  BSO s 
2012 08 27 16 36 34.0  2012 08 27 16 36 34.0  BSO s 
2012 08 28 00 23 18.0  2012 08 28 00 25 30.0  BSO m 
2012 08 28 08 32 22.0  2012 08 28 08 35 18.0  BSO m 
2012 08 28 16 37 27.0  2012 08 28 16 40 56.0  BSO m 
2012 08 29 00 44 18.0  2012 08 29 00 52 16.0  BSO m 
2012 08 29 08 42  9.0  2012 08 29 08 49 27.0  BSO m 
2012 08 29 16 41 53.0  2012 08 29 16 49  5.0  BSO m 
2012 08 30 00 42 54.0  2012 08 30 00 51 14.0  BSO m 
2012 08 30 08 50 54.0  2012 08 30 08 54 23.0  BSO m 
2012 08 30 16 54 13.0  2012 08 30 17 07 14.0  BSO m 
2012 08 31 01 01 43.0  2012 08 31 01 01 43.0  BSO s 
2012 08 31 08 50  1.0  2012 08 31 08 52 58.0  BSO m 
2012 08 31 16 55 19.0  2012 08 31 17 02 55.0  BSO m 
2012 09 01 01 00 13.0  2012 09 01 01 00 13.0  BSO s 
2012 09 01 09 01 46.0  2012 09 01 09 10 34.0  BSO m 
2012 09 01 16 49 30.0  2012 09 01 16 49 30.0  BSO s 
2012 09 02 01 09 51.0  2012 09 02 01 09 51.0  BSO s 
2012 09 02 08 57 30.0  2012 09 02 08 57 30.0  BSO s 
2012 09 02 17 03 49.0  2012 09 02 17 09 15.0  BSO m 
2012 09 03 01 16  6.0  2012 09 03 01 18 59.0  BSO m 
2012 09 03 09 04 30.0  2012 09 03 09 04 30.0  BSO s 
2012 09 03 17 23 30.0  2012 09 03 17 23 30.0  BSO s 
2012 09 04 00 55 47.0  2012 09 04 00 59  6.0  BSO m 
2012 09 04 09 35  7.0  2012 09 04 09 35  7.0  BSO s 
2012 09 04 17 11 45.0  2012 09 04 17 21  7.0  BSO m 
2012 09 05 01 14 14.0  2012 09 05 01 17 56.0  BSO m 
2012 09 05 09 25 49.0  2012 09 05 09 32 59.0  BSO m 
2012 09 05 17 42 10.0  2012 09 05 17 44 49.0  BSO m 
2012 09 06 01 41 36.0  2012 09 06 01 41 36.0  BSO s 
2012 09 06 09 34 24.0  2012 09 06 09 44 59.0  BSO m 
2012 09 06 17 42 56.0  2012 09 06 17 49  1.0  BSO m 
2012 09 07 01 22 50.0  2012 09 07 01 22 50.0  BSO s 
2012 09 07 09 14 48.0  2012 09 07 09 16 16.0  BSO m 
2012 09 07 17 27 54.0  2012 09 07 17 27 54.0  BSO s 
2012 09 08 01 30 12.0  2012 09 08 01 51 48.0  BSO m 
2012 09 08 09 48  6.0  2012 09 08 09 48  6.0  BSO s 
2012 09 08 17 11 44.0  2012 09 08 17 16 46.0  BSO m 
2012 09 09 01 32  6.0  2012 09 09 01 32  6.0  BSO s 
2012 09 09 09 38 49.0  2012 09 09 09 42 29.0  BSO m 
2012 09 09 17 28 42.0  2012 09 09 17 45  4.0  BSO m 
2012 09 10 01 28  2.0  2012 09 10 01 28  2.0  BSO s 
2012 09 10 09 43  4.0  2012 09 10 09 43  4.0  BSO s 
2012 09 10 17 46 28.0  2012 09 10 17 49 10.0  BSO m 
2012 09 11 01 49 52.0  2012 09 11 01 56 43.0  BSO m 
2012 09 11 09 59 50.0  2012 09 11 09 59 50.0  BSO s 
2012 09 11 18 09 40.0  2012 09 11 18 09 40.0  BSO s 
2012 09 12 01 56 27.0  2012 09 12 01 58 56.0  BSO m 
2012 09 12 10 10 18.0  2012 09 12 10 11 21.0  BSO m 
2012 09 12 18 10 44.0  2012 09 12 18 20 17.0  BSO m 
2012 09 13 01 56  2.0  2012 09 13 02 19  8.0  BSO m 
2012 09 13 09 54 51.0  2012 09 13 10 17 20.0  BSO m 
2012 09 13 18 03  8.0  2012 09 13 18 04 56.0  BSO m 
2012 09 14 02 14 29.0  2012 09 14 02 19  9.0  BSO m 
2012 09 14 09 50 16.0  2012 09 14 09 55 49.0  BSO m 
2012 09 14 17 34 46.0  2012 09 14 17 37 20.0  BSO m 
2012 09 15 01 58  0.0  2012 09 15 02 05 12.0  BSO m 
2012 09 15 10 05 38.0  2012 09 15 10 08 37.0  BSO m 
2012 09 15 17 44 58.0  2012 09 15 18 01 16.0  BSO m 
2012 09 16 02 09  7.0  2012 09 16 02 09  7.0  BSO s 
2012 09 16 10 07 15.0  2012 09 16 10 15  6.0  BSO m 
2012 09 16 18 09 12.0  2012 09 16 18 10 41.0  BSO m 
2012 09 17 01 54 45.0  2012 09 17 02 07 14.0  BSO m 
2012 09 17 10 01 16.0  2012 09 17 10 08 55.0  BSO m 
2012 09 17 17 48 41.0  2012 09 17 17 53 48.0  BSO m 
2012 09 18 01 40 10.0  2012 09 18 01 41  9.0  BSO m 
2012 09 18 09 48 12.0  2012 09 18 09 50 56.0  BSO m 
2012 09 18 17 48 15.0  2012 09 18 17 50 18.0  BSO m 
2012 09 19 01 25 28.0  2012 09 19 02 10  2.0  BSO m 
2012 09 19 10 30 44.0  2012 09 19 10 43 17.0  BSO m 
2012 09 19 17 41 28.0  2012 09 19 17 41 28.0  BSO s 
2012 09 20 02 04 44.0  2012 09 20 02 05 19.0  BSO m 
2012 09 20 09 22 57.0  2012 09 20 09 40 50.0  BSO m 
2012 09 20 17 02  0.0  2012 09 20 17 24 12.0  BSO m 
2012 09 21 01 21 18.0  2012 09 21 01 21 18.0  BSO s 
2012 09 21 09 27  7.0  2012 09 21 09 35 40.0  BSO m 
2012 09 21 18 41 34.0  2012 09 21 18 41 34.0  BSO s 
2012 09 22 03 16 45.0  2012 09 22 03 16 45.0  BSO s 
2012 09 22 10 40 42.0  2012 09 22 10 40 42.0  BSO s 
2012 09 22 19 02 20.0  2012 09 22 19 37  8.0  BSO m 
2012 09 23 02 30 13.0  2012 09 23 02 30 13.0  BSO s 
2012 09 23 09 31 28.0  2012 09 23 09 34 12.0  BSO m 
2012 09 23 17 45 48.0  2012 09 23 17 52 43.0  BSO m 
2012 09 24 03 41 29.0  2012 09 24 03 56 31.0  BSO m 
2012 09 24 09 44 15.0  2012 09 24 09 59 25.0  BSO m 
2012 09 24 17 48 32.0  2012 09 24 18 21 51.0  BSO m 
2012 09 25 01 32 26.0  2012 09 25 01 40  3.0  BSO m 
2012 09 25 10 16 49.0  2012 09 25 10 46 45.0  BSO m 
2012 09 25 18 11  7.0  2012 09 25 18 19 13.0  BSO m 
2012 09 26 02 09 20.0  2012 09 26 02 09 20.0  BSO s 
2012 09 26 09 46 50.0  2012 09 26 10 10 42.0  BSO m 
2012 09 26 17 36  3.0  2012 09 26 18 00 43.0  BSO m 
2012 09 27 02 05 43.0  2012 09 27 02 17 24.0  BSO m 
2012 09 27 10 07 12.0  2012 09 27 10 24 56.0  BSO m 
2012 09 27 17 58 33.0  2012 09 27 18 06 12.0  BSO m 
2012 09 28 01 56 19.0  2012 09 28 02 09 41.0  BSO m 
2012 09 28 09 51 18.0  2012 09 28 10 02  2.0  BSO m 
2012 09 28 17 40 24.0  2012 09 28 17 53 44.0  BSO m 
2012 09 29 02 01  2.0  2012 09 29 02 18 55.0  BSO m 
2012 09 29 09 43 40.0  2012 09 29 10 05  8.0  BSO m 
2012 09 29 17 17 10.0  2012 09 29 18 00 42.0  BSO m 
2012 09 30 01 47 17.0  2012 09 30 02 11 11.0  BSO m 
2012 09 30 09 37 39.0  2012 09 30 10 06 49.0  BSO m 
2012 09 30 17 44 18.0  2012 09 30 17 56 30.0  BSO m 
2012 10 01 01 46 28.0  2012 10 01 01 59 57.0  BSO m 
2012 10 01 08 52  3.0  2012 10 01 09 04 24.0  BSO m 
2012 10 01 17 42 58.0  2012 10 01 17 42 58.0  BSO s 
2012 10 02 01 29 52.0  2012 10 02 01 44 41.0  BSO m 
2012 10 02 09 27  5.0  2012 10 02 09 28 42.0  BSO m 
2012 10 02 17 14 18.0  2012 10 02 17 38  0.0  BSO m 
2012 10 03 01 26 13.0  2012 10 03 01 35 10.0  BSO m 
2012 10 03 09 34 37.0  2012 10 03 09 40 14.0  BSO m 
2012 10 03 17 33 44.0  2012 10 03 17 42 43.0  BSO m 
2012 10 04 01 43 14.0  2012 10 04 01 58 10.0  BSO m 
2012 10 04 09 31 36.0  2012 10 04 09 43 16.0  BSO m 
2012 10 04 17 40  2.0  2012 10 04 17 40 31.0  BSO m 
2012 10 05 01 12 36.0  2012 10 05 01 19 22.0  BSO m 
2012 10 05 09 19  2.0  2012 10 05 09 34 11.0  BSO m 
2012 10 05 17 35 18.0  2012 10 05 17 51  9.0  BSO m 
2012 10 06 00 59 32.0  2012 10 06 01 03 40.0  BSO m 
2012 10 06 09 29 24.0  2012 10 06 09 29 24.0  BSO s 
2012 10 06 18 20 12.0  2012 10 06 18 42 59.0  BSO m 
2012 10 07 01 16 28.0  2012 10 07 01 40 12.0  BSO m 
2012 10 07 09 16 12.0  2012 10 07 09 30 53.0  BSO m 
2012 10 07 17 04 11.0  2012 10 07 17 19 17.0  BSO m 
2012 10 08 01 14 32.0  2012 10 08 01 34 28.0  BSO m 
2012 10 08 09 03 26.0  2012 10 08 09 09 30.0  BSO m 
2012 10 08 16 55 23.0  2012 10 08 16 58 10.0  BSO m 
2012 10 09 01 05 36.0  2012 10 09 01 22  2.0  BSO m 
2012 10 09 09 02  4.0  2012 10 09 09 03 27.0  BSO m 
2012 10 09 17 27 18.0  2012 10 09 17 33  0.0  BSO m 
2012 10 10 00 36 17.0  2012 10 10 00 41 53.0  BSO m 
2012 10 10 11 13 16.0  2012 10 10 12 22 50.0  BSO m 
2012 10 10 16 53 57.0  2012 10 10 16 56  7.0  BSO m 
2012 10 11 00 37 14.0  2012 10 11 01 24 34.0  BSO m 
2012 10 11 08 53 17.0  2012 10 11 08 54  8.0  BSO m 
2012 10 11 16 44 58.0  2012 10 11 16 46 45.0  BSO m 
2012 10 12 01 00 41.0  2012 10 12 01 04 28.0  BSO m 
2012 10 12 09 05 30.0  2012 10 12 09 09 57.0  BSO m 
2012 10 12 17 03 29.0  2012 10 12 17 14  4.0  BSO m 
2012 10 13 00 58 21.0  2012 10 13 01 02 55.0  BSO m 
2012 10 13 09 26 40.0  2012 10 13 09 30 30.0  BSO m 
2012 10 13 16 56 52.0  2012 10 13 17 18 47.0  BSO m 
2012 10 14 01 14 28.0  2012 10 14 01 49 34.0  BSO m 
2012 10 14 09 57  0.0  2012 10 14 10 32  2.0  BSO m 
2012 10 14 20 32 35.0  2012 10 14 20 49 53.0  BSO m 
2012 10 15 01 11  9.0  2012 10 15 01 36 35.0  BSO m 
2012 10 15 08 55 23.0  2012 10 15 09 06 11.0  BSO m 
2012 10 15 16 57 16.0  2012 10 15 17 09 46.0  BSO m 
2012 10 16 00 45 25.0  2012 10 16 01 05 35.0  BSO m 
2012 10 16 08 58 18.0  2012 10 16 09 34 44.0  BSO m 
2012 10 16 17 10 16.0  2012 10 16 17 19 44.0  BSO m 
2012 10 17 00 52  6.0  2012 10 17 01 10 13.0  BSO m 
2012 10 17 08 42 58.0  2012 10 17 09 07 40.0  BSO m 
2012 10 17 16 49 15.0  2012 10 17 17 35  0.0  BSO m 
2012 10 18 01 08 10.0  2012 10 18 01 15 47.0  BSO m 
2012 10 18 09 06 58.0  2012 10 18 09 06 58.0  BSO s 
2012 10 18 16 31 36.0  2012 10 18 16 32  1.0  BSO m 
2012 10 19 00 41 40.0  2012 10 19 00 44 11.0  BSO m 
2012 10 19 08 48 26.0  2012 10 19 08 56 13.0  BSO m 
2012 10 19 16 36 21.0  2012 10 19 16 37 59.0  BSO m 
2012 10 20 00 41 17.0  2012 10 20 00 56  7.0  BSO m 
2012 10 20 08 35 10.0  2012 10 20 08 43 22.0  BSO m 
2012 10 20 16 44 21.0  2012 10 20 16 46 18.0  BSO m 
2012 10 21 00 37 58.0  2012 10 21 00 49 59.0  BSO m 
2012 10 21 08 38 54.0  2012 10 21 08 41 33.0  BSO m 
2012 10 21 16 31  8.0  2012 10 21 16 42 18.0  BSO m 
2012 10 22 00 29 36.0  2012 10 22 00 40  8.0  BSO m 
2012 10 22 08 36 43.0  2012 10 22 08 46 16.0  BSO m 
2012 10 22 16 34 16.0  2012 10 22 16 35 22.0  BSO m 
2012 10 23 00 18 12.0  2012 10 23 00 20 25.0  BSO m 
2012 10 23 08 21  2.0  2012 10 23 08 23 38.0  BSO m 
2012 10 23 16 22 37.0  2012 10 23 16 28 10.0  BSO m 
2012 10 24 00 26 36.0  2012 10 24 00 26 49.0  BSO m 
2012 10 24 08 26 34.0  2012 10 24 08 46 18.0  BSO m 
2012 10 24 16 25 26.0  2012 10 24 16 31 31.0  BSO m 
2012 10 25 00 38 11.0  2012 10 25 00 39 54.0  BSO m 
2012 10 25 08 27 37.0  2012 10 25 08 27 37.0  BSO s 
2012 10 25 16 29 31.0  2012 10 25 16 30 32.0  BSO m 
2012 10 26 00 26  8.0  2012 10 26 00 29 18.0  BSO m 
2012 10 26 08 25  6.0  2012 10 26 08 25 38.0  BSO m 
2012 10 26 16 21 48.0  2012 10 26 16 34 59.0  BSO m 
2012 10 27 00 15 41.0  2012 10 27 00 15 41.0  BSO s 
2012 10 27 08 09 43.0  2012 10 27 08 13 18.0  BSO m 
2012 10 27 16 19 58.0  2012 10 27 16 19 58.0  BSO s 
2012 10 28 00 10 59.0  2012 10 28 00 10 59.0  BSO s 
2012 10 28 08 15 17.0  2012 10 28 08 16 19.0  BSO m 
2012 10 28 16 18 43.0  2012 10 28 16 23 59.0  BSO m 
2012 10 29 00 14 51.0  2012 10 29 00 15 49.0  BSO m 
2012 10 29 08 14  2.0  2012 10 29 08 16 26.0  BSO m 
2012 10 29 16 10 53.0  2012 10 29 16 18 19.0  BSO m 
2012 10 30 00 15 37.0  2012 10 30 00 19 56.0  BSO m 
2012 10 30 08 19 30.0  2012 10 30 08 22 34.0  BSO m 
2012 10 30 16 16 47.0  2012 10 30 16 26 46.0  BSO m 
2012 10 31 00 09 17.0  2012 10 31 00 12 55.0  BSO m 
2012 10 31 08 14 46.0  2012 10 31 08 23  6.0  BSO m 
2012 10 31 16 19 15.0  2012 10 31 16 19 15.0  BSO s 
2012 11 01 00 19 10.0  2012 11 01 00 19 25.0  BSO m 
2012 11 01 08 16 11.0  2012 11 01 08 16 11.0  BSO s 
2012 11 01 16 14 19.0  2012 11 01 16 19 14.0  BSO m 
2012 11 02 00 16 39.0  2012 11 02 00 16 39.0  BSO s 
2012 11 02 08 18 25.0  2012 11 02 08 18 25.0  BSO s 
2012 11 02 16 17 51.0  2012 11 02 16 18 37.0  BSO m 
2012 11 03 00 16 26.0  2012 11 03 00 18  4.0  BSO m 
2012 11 03 08 16 27.0  2012 11 03 08 24 17.0  BSO m 
2012 11 03 16 17 50.0  2012 11 03 16 18 57.0  BSO m 
2012 11 04 00 12 59.0  2012 11 04 00 14  3.0  BSO m 
2012 11 04 08 12 16.0  2012 11 04 08 12 16.0  BSO s 
2012 11 04 16 11  8.0  2012 11 04 16 11 44.0  BSO m 
2012 11 05 00 09 35.0  2012 11 05 00 12  9.0  BSO m 
2012 11 05 08 13 31.0  2012 11 05 08 18 47.0  BSO m 
2012 11 05 16 10 44.0  2012 11 05 16 15  8.0  BSO m 
2012 11 06 00 09 41.0  2012 11 06 00 12 39.0  BSO m 
2012 11 06 08 10 31.0  2012 11 06 08 10 31.0  BSO s 
2012 11 06 16 11 22.0  2012 11 06 16 11 22.0  BSO s 
2012 11 07 00 08 17.0  2012 11 07 00 08 51.0  BSO m 
2012 11 07 08 16  7.0  2012 11 07 08 18 44.0  BSO m 
2012 11 07 16 16 49.0  2012 11 07 16 24  0.0  BSO m 
