S_Yr S_Mon S_Day S_Hr S_Min S_Sec E_Yr E_Mon E_Day E_Hr E_Min E_Sec Type Inst
2012 04 17 03 08 11.0  2012 04 17 03 19  1.0  BSI m 
2012 04 17 12 05 12.0  2012 04 17 12 05 12.0  BSI s 
2012 04 17 21 21 36.0  2012 04 17 21 26 33.0  BSI m 
2012 04 18 06 22 12.0  2012 04 18 06 34 13.0  BSI m 
2012 04 18 15 17 34.0  2012 04 18 15 19 35.0  BSI m 
2012 04 19 00 33 34.0  2012 04 19 00 45  2.0  BSI m 
2012 04 19 09 33 47.0  2012 04 19 09 46 14.0  BSI m 
2012 04 19 18 06 37.0  2012 04 19 18 27 11.0  BSI m 
2012 04 20 03 22 22.0  2012 04 20 03 30 39.0  BSI m 
2012 04 20 12 26 10.0  2012 04 20 12 26 10.0  BSI s 
2012 04 20 21 36 28.0  2012 04 20 21 40 10.0  BSI m 
2012 04 21 06 01 32.0  2012 04 21 06 08 37.0  BSI m 
2012 04 21 13 51 38.0  2012 04 21 13 58 44.0  BSI m 
2012 04 21 21 30 56.0  2012 04 21 21 49 26.0  BSI m 
2012 04 22 03 13 20.0  2012 04 22 05 03 30.0  BSI m 
2012 04 22 12 06 55.0  2012 04 22 13 32 45.0  BSI m 
2012 04 22 18 49 40.0  2012 04 22 18 49 40.0  BSI s 
2012 04 22 21 17 30.0  2012 04 22 21 17 30.0  BSI s 
2012 04 23 04 26 15.0  2012 04 23 05 18  0.0  BSI m 
2012 04 23 12 39 25.0  2012 04 23 13 33 50.0  BSI m 
2012 04 23 20 32 20.0  2012 04 23 21 30 50.0  BSI m 
2012 04 24 05 28 49.0  2012 04 24 05 28 49.0  BSI s 
2012 04 24 13 18 10.0  2012 04 24 13 24 13.0  BSI m 
2012 04 24 21 17 46.0  2012 04 24 21 30  3.0  BSI m 
2012 04 25 05 17 22.0  2012 04 25 05 27 16.0  BSI m 
2012 04 25 12 56 58.0  2012 04 25 13 13 12.0  BSI m 
2012 04 25 20 39 36.0  2012 04 25 21 01 48.0  BSI m 
2012 04 26 04 33  4.0  2012 04 26 05 10 18.0  BSI m 
2012 04 26 12 53 14.0  2012 04 26 12 55 12.0  BSI m 
2012 04 26 19 58 16.0  2012 04 26 20 33 20.0  BSI m 
2012 04 27 03 52 26.0  2012 04 27 04 27 50.0  BSI m 
2012 04 27 12 21 18.0  2012 04 27 12 54 56.0  BSI m 
2012 04 27 20 40 58.0  2012 04 27 21 13 36.0  BSI m 
2012 04 28 04 27 58.0  2012 04 28 04 42 34.0  BSI m 
2012 04 28 12 19 12.0  2012 04 28 12 47 10.0  BSI m 
2012 04 28 20 37 26.0  2012 04 28 20 46 10.0  BSI m 
2012 04 29 03 51 40.0  2012 04 29 05 33 15.0  BSI m 
2012 04 29 12 24 59.0  2012 04 29 12 42 24.0  BSI m 
2012 04 29 20 06 38.0  2012 04 29 21 20  8.0  BSI m 
2012 04 30 04 11 40.0  2012 04 30 04 25 14.0  BSI m 
2012 04 30 12 22 46.0  2012 04 30 12 31 21.0  BSI m 
2012 04 30 19 29 32.0  2012 04 30 20 12 36.0  BSI m 
2012 05 01 04 38 18.0  2012 05 01 04 38 18.0  BSI s 
2012 05 01 12 29 19.0  2012 05 01 12 48 41.0  BSI m 
2012 05 01 19 52 15.0  2012 05 01 19 52 15.0  BSI s 
2012 05 02 03 42 20.0  2012 05 02 04 00 24.0  BSI m 
2012 05 02 11 13  0.0  2012 05 02 11 40  5.0  BSI m 
2012 05 02 19 13 56.0  2012 05 02 19 48 12.0  BSI m 
2012 05 03 03 48 50.0  2012 05 03 03 57 49.0  BSI m 
2012 05 03 11 57 26.0  2012 05 03 11 59 46.0  BSI m 
2012 05 03 20 20 15.0  2012 05 03 20 27 52.0  BSI m 
2012 05 04 03 08 18.0  2012 05 04 03 35 45.0  BSI m 
2012 05 04 11 53 25.0  2012 05 04 12 08  3.0  BSI m 
2012 05 04 19 16 30.0  2012 05 04 19 26 26.0  BSI m 
2012 05 05 03 15 56.0  2012 05 05 03 59 48.0  BSI m 
2012 05 05 12 04 50.0  2012 05 05 12 04 50.0  BSI s 
2012 05 05 19 03 14.0  2012 05 05 19 50 14.0  BSI m 
2012 05 06 04 03 34.0  2012 05 06 04 04 36.0  BSI m 
2012 05 06 11 33  4.0  2012 05 06 12 07 44.0  BSI m 
2012 05 06 19 32  6.0  2012 05 06 19 42 42.0  BSI m 
2012 05 07 03 39 46.0  2012 05 07 04 02 23.0  BSI m 
2012 05 07 11 39 58.0  2012 05 07 11 48 55.0  BSI m 
2012 05 07 18 11 36.0  2012 05 07 19 28 24.0  BSI m 
2012 05 08 04 45  0.0  2012 05 08 04 45  0.0  BSI s 
2012 05 08 08 39 34.0  2012 05 08 08 55 29.0  BSI m 
2012 05 08 17 34 20.0  2012 05 08 19 36 40.0  BSI m 
2012 05 09 04 02 52.0  2012 05 09 04 07 29.0  BSI m 
2012 05 09 10 35 52.0  2012 05 09 11 06 49.0  BSI m 
2012 05 09 18 29  0.0  2012 05 09 18 29  0.0  BSI s 
2012 05 10 03 10 22.0  2012 05 10 03 10 22.0  BSI s 
2012 05 10 11 53 35.0  2012 05 10 11 53 35.0  BSI s 
2012 05 10 19 45 44.0  2012 05 10 20 22 24.0  BSI m 
2012 05 11 03 52 54.0  2012 05 11 04 23 46.0  BSI m 
2012 05 11 11 44 28.0  2012 05 11 12 05  0.0  BSI m 
2012 05 11 19 54 30.0  2012 05 11 21 06 35.0  BSI m 
2012 05 12 04 21 57.0  2012 05 12 04 36 42.0  BSI m 
2012 05 12 11 31 40.0  2012 05 12 11 31 40.0  BSI s 
2012 05 12 19 29 25.0  2012 05 12 19 29 25.0  BSI s 
2012 05 13 03 45 14.0  2012 05 13 03 54  6.0  BSI m 
2012 05 13 11 26 24.0  2012 05 13 11 26 24.0  BSI s 
2012 05 13 19 42  4.0  2012 05 13 20 00 14.0  BSI m 
2012 05 14 03 31 21.0  2012 05 14 03 34 18.0  BSI m 
2012 05 14 12 02  9.0  2012 05 14 12 12 18.0  BSI m 
2012 05 14 20 09  8.0  2012 05 14 20 18 30.0  BSI m 
2012 05 15 04 04 19.0  2012 05 15 04 16 18.0  BSI m 
2012 05 15 12 03 59.0  2012 05 15 12 08 14.0  BSI m 
2012 05 15 20 02 46.0  2012 05 15 20 10 46.0  BSI m 
2012 05 16 04 05 34.0  2012 05 16 04 22 35.0  BSI m 
2012 05 16 12 04 46.0  2012 05 16 12 27 35.0  BSI m 
2012 05 16 20 04 55.0  2012 05 16 20 22 57.0  BSI m 
2012 05 17 03 57  3.0  2012 05 17 04 20 27.0  BSI m 
2012 05 17 12 09 46.0  2012 05 17 12 48  4.0  BSI m 
2012 05 17 20 00 26.0  2012 05 17 20 16 10.0  BSI m 
2012 05 18 03 57 42.0  2012 05 18 04 19 46.0  BSI m 
2012 05 18 12 16 22.0  2012 05 18 12 35 38.0  BSI m 
2012 05 18 20 10  5.0  2012 05 18 20 31 36.0  BSI m 
2012 05 19 03 56 39.0  2012 05 19 04 13 15.0  BSI m 
2012 05 19 12 00 48.0  2012 05 19 12 46 56.0  BSI m 
2012 05 19 20 13 46.0  2012 05 19 20 32 12.0  BSI m 
2012 05 20 04 07 11.0  2012 05 20 04 37 16.0  BSI m 
2012 05 20 12 25 47.0  2012 05 20 12 54 57.0  BSI m 
2012 05 20 20 25  4.0  2012 05 20 20 33  2.0  BSI m 
2012 05 21 04 27 26.0  2012 05 21 04 45  8.0  BSI m 
2012 05 21 12 27 39.0  2012 05 21 12 42 14.0  BSI m 
2012 05 21 20 22 20.0  2012 05 21 20 52  8.0  BSI m 
2012 05 22 04 08 50.0  2012 05 22 04 52 44.0  BSI m 
2012 05 22 12 12 21.0  2012 05 22 12 24 57.0  BSI m 
2012 05 22 20 13  1.0  2012 05 22 20 13  1.0  BSI s 
2012 05 23 04 16 50.0  2012 05 23 04 35 14.0  BSI m 
2012 05 23 12 02 52.0  2012 05 23 12 18 40.0  BSI m 
2012 05 23 20 19  8.0  2012 05 23 20 41 15.0  BSI m 
2012 05 24 04 35 50.0  2012 05 24 04 35 50.0  BSI s 
2012 05 24 12 52 33.0  2012 05 24 12 56 41.0  BSI m 
2012 05 24 20 46 31.0  2012 05 24 20 57 57.0  BSI m 
2012 05 25 04 17 56.0  2012 05 25 04 46  7.0  BSI m 
2012 05 25 11 59 49.0  2012 05 25 12 21 41.0  BSI m 
2012 05 25 19 02 30.0  2012 05 25 19 02 30.0  BSI s 
2012 05 26 02 35  0.0  2012 05 26 02 35  0.0  BSI s 
2012 05 26 12 33 22.0  2012 05 26 12 49 24.0  BSI m 
2012 05 26 21 16 24.0  2012 05 26 21 20 22.0  BSI m 
2012 05 27 04 53 55.0  2012 05 27 05 04 26.0  BSI m 
2012 05 27 12 46 17.0  2012 05 27 12 47 14.0  BSI m 
2012 05 27 19 33 12.0  2012 05 27 20 34 12.0  BSI m 
2012 05 28 04 23 46.0  2012 05 28 05 03 38.0  BSI m 
2012 05 28 11 12 42.0  2012 05 28 12 52 24.0  BSI m 
2012 05 29 01 36 22.0  2012 05 29 01 46 28.0  BSI m 
2012 05 29 09 15 42.0  2012 05 29 09 21 50.0  BSI m 
2012 05 30 04 55 35.0  2012 05 30 04 55 35.0  BSI s 
2012 05 30 12 24 10.0  2012 05 30 13 20  4.0  BSI m 
2012 05 30 21 03 36.0  2012 05 30 21 22  5.0  BSI m 
2012 05 31 04 34 40.0  2012 05 31 05 35 15.0  BSI m 
2012 05 31 13 07 18.0  2012 05 31 13 40 12.0  BSI m 
2012 05 31 21 00 48.0  2012 05 31 21 22 29.0  BSI m 
2012 06 01 06 29 55.0  2012 06 01 06 32 18.0  BSI m 
2012 06 01 14 31 49.0  2012 06 01 14 31 49.0  BSI s 
2012 06 01 22 21  6.0  2012 06 01 22 22 26.0  BSI m 
2012 06 02 06 06 29.0  2012 06 02 06 16 34.0  BSI m 
2012 06 02 14 25 52.0  2012 06 02 14 25 52.0  BSI s 
2012 06 02 22 31 14.0  2012 06 02 22 32 32.0  BSI m 
2012 06 03 06 39 11.0  2012 06 03 06 39 11.0  BSI s 
2012 06 03 14 23 25.0  2012 06 03 14 40 22.0  BSI m 
2012 06 03 22 19 43.0  2012 06 03 22 19 43.0  BSI s 
2012 06 04 06 25 38.0  2012 06 04 06 32 34.0  BSI m 
2012 06 04 14 25 24.0  2012 06 04 14 27  8.0  BSI m 
2012 06 04 22 23 40.0  2012 06 04 22 28  5.0  BSI m 
2012 06 05 06 07  2.0  2012 06 05 06 09  5.0  BSI m 
2012 06 05 14 21 34.0  2012 06 05 14 25 42.0  BSI m 
2012 06 05 22 19  6.0  2012 06 05 22 30 42.0  BSI m 
2012 06 06 06 31 29.0  2012 06 06 06 34 12.0  BSI m 
2012 06 06 14 36 12.0  2012 06 06 14 36 49.0  BSI m 
2012 06 06 22 39 42.0  2012 06 06 22 41 24.0  BSI m 
2012 06 07 06 39  6.0  2012 06 07 06 40 21.0  BSI m 
2012 06 07 14 37 48.0  2012 06 07 14 41 49.0  BSI m 
2012 06 07 22 43 13.0  2012 06 07 22 43 13.0  BSI s 
2012 06 08 06 42 37.0  2012 06 08 06 42 37.0  BSI s 
2012 06 08 14 41  2.0  2012 06 08 14 41  2.0  BSI s 
2012 06 08 22 42  3.0  2012 06 08 22 42  3.0  BSI s 
2012 06 09 06 42 28.0  2012 06 09 06 42 28.0  BSI s 
2012 06 12 22 46 28.0  2012 06 12 22 46 28.0  BSI s 
2012 06 13 06 46 32.0  2012 06 13 06 47 48.0  BSI m 
2012 06 13 14 48 29.0  2012 06 13 14 49  6.0  BSI m 
2012 06 13 22 45 17.0  2012 06 13 22 45 17.0  BSI s 
2012 06 14 06 46 45.0  2012 06 14 06 49  1.0  BSI m 
2012 06 14 14 45 26.0  2012 06 14 14 45 26.0  BSI s 
2012 06 14 22 43 40.0  2012 06 14 22 47 33.0  BSI m 
2012 06 15 06 45 10.0  2012 06 15 06 48 41.0  BSI m 
2012 06 15 14 47 55.0  2012 06 15 14 48 46.0  BSI m 
2012 06 15 22 47 36.0  2012 06 15 22 49 26.0  BSI m 
2012 06 16 06 44 33.0  2012 06 16 06 45 36.0  BSI m 
2012 06 16 14 42 50.0  2012 06 16 14 51  5.0  BSI m 
2012 06 16 22 50 34.0  2012 06 16 22 50 34.0  BSI s 
2012 06 17 06 51 37.0  2012 06 17 06 51 37.0  BSI s 
2012 06 17 14 50 30.0  2012 06 17 14 52 19.0  BSI m 
2012 06 17 22 51 25.0  2012 06 17 22 51 25.0  BSI s 
2012 06 18 06 48 35.0  2012 06 18 06 52 45.0  BSI m 
2012 06 18 14 50 33.0  2012 06 18 14 52 32.0  BSI m 
2012 06 18 22 49 17.0  2012 06 18 22 52  7.0  BSI m 
2012 06 19 06 51 50.0  2012 06 19 06 55 45.0  BSI m 
2012 06 19 14 43 59.0  2012 06 19 14 53 42.0  BSI m 
2012 06 19 22 48  2.0  2012 06 19 22 48  2.0  BSI s 
2012 06 20 06 48 15.0  2012 06 20 06 49  5.0  BSI m 
2012 06 20 14 52 26.0  2012 06 20 14 52 26.0  BSI s 
2012 06 20 22 51  7.0  2012 06 20 22 51  7.0  BSI s 
2012 06 21 06 54  1.0  2012 06 21 06 54  1.0  BSI s 
2012 06 21 14 55  0.0  2012 06 21 14 55  0.0  BSI s 
2012 06 21 22 47 15.0  2012 06 21 22 52  6.0  BSI m 
2012 06 22 06 39 38.0  2012 06 22 06 48 53.0  BSI m 
2012 06 22 14 50 43.0  2012 06 22 14 56 15.0  BSI m 
2012 06 22 22 51 43.0  2012 06 22 22 56 35.0  BSI m 
2012 06 23 06 45 23.0  2012 06 23 06 56 33.0  BSI m 
2012 06 23 14 47 32.0  2012 06 23 14 55 38.0  BSI m 
2012 06 23 22 48 35.0  2012 06 23 22 50  3.0  BSI m 
2012 06 24 06 50 53.0  2012 06 24 06 53 50.0  BSI m 
2012 06 24 14 48  7.0  2012 06 24 14 51  7.0  BSI m 
2012 06 24 22 47 58.0  2012 06 24 22 52 50.0  BSI m 
2012 06 25 06 50 38.0  2012 06 25 06 52 34.0  BSI m 
2012 06 25 14 50  8.0  2012 06 25 14 52 54.0  BSI m 
2012 06 25 22 43 19.0  2012 06 25 22 52 42.0  BSI m 
2012 06 26 06 49 22.0  2012 06 26 06 51 28.0  BSI m 
2012 06 26 14 47 24.0  2012 06 26 14 47 24.0  BSI s 
2012 06 26 22 46 59.0  2012 06 26 22 52 28.0  BSI m 
2012 06 27 06 48 40.0  2012 06 27 06 48 40.0  BSI s 
2012 06 27 14 35 24.0  2012 06 27 14 48 56.0  BSI m 
2012 06 27 22 42 25.0  2012 06 27 22 45 18.0  BSI m 
2012 06 28 06 39 26.0  2012 06 28 06 45 51.0  BSI m 
2012 06 28 14 39 44.0  2012 06 28 14 48 45.0  BSI m 
2012 06 28 22 39 47.0  2012 06 28 22 44 37.0  BSI m 
2012 06 29 06 36 14.0  2012 06 29 06 40 10.0  BSI m 
2012 06 29 13 58 15.0  2012 06 29 13 58 15.0  BSI s 
2012 06 29 22 34 42.0  2012 06 29 22 44  2.0  BSI m 
2012 06 30 06 49 30.0  2012 06 30 06 52 14.0  BSI m 
2012 06 30 14 45 22.0  2012 06 30 14 49 20.0  BSI m 
2012 06 30 22 39 34.0  2012 06 30 22 46 17.0  BSI m 
2012 07 01 05 48 17.0  2012 07 01 06 02 53.0  BSI m 
2012 07 01 14 40 19.0  2012 07 01 14 40 19.0  BSI s 
2012 07 01 22 38 45.0  2012 07 01 22 43 52.0  BSI m 
2012 07 02 06 41 59.0  2012 07 02 06 45 11.0  BSI m 
2012 07 02 14 42 12.0  2012 07 02 14 42 12.0  BSI s 
2012 07 02 22 40 49.0  2012 07 02 22 40 49.0  BSI s 
2012 07 03 06 36 56.0  2012 07 03 06 41  8.0  BSI m 
2012 07 03 14 44 52.0  2012 07 03 14 44 52.0  BSI s 
2012 07 03 22 36 18.0  2012 07 03 22 43 52.0  BSI m 
2012 07 04 06 30 10.0  2012 07 04 06 35 23.0  BSI m 
2012 07 04 14 40 23.0  2012 07 04 14 43 44.0  BSI m 
2012 07 04 22 39 27.0  2012 07 04 22 44 13.0  BSI m 
2012 07 05 06 38 18.0  2012 07 05 06 40 20.0  BSI m 
2012 07 05 14 32  2.0  2012 07 05 14 39  0.0  BSI m 
2012 07 05 22 21 30.0  2012 07 05 22 30 24.0  BSI m 
2012 07 06 14 37 17.0  2012 07 06 14 37 17.0  BSI s 
2012 07 06 22 32 26.0  2012 07 06 22 33 27.0  BSI m 
2012 07 07 06 38 54.0  2012 07 07 06 40  6.0  BSI m 
2012 07 07 22 25  6.0  2012 07 07 22 27 54.0  BSI m 
2012 07 08 06 17 36.0  2012 07 08 06 29  4.0  BSI m 
2012 07 08 14 18 26.0  2012 07 08 14 31 22.0  BSI m 
2012 07 08 22 23 24.0  2012 07 08 22 38 17.0  BSI m 
2012 07 09 06 20 38.0  2012 07 09 06 29 41.0  BSI m 
2012 07 09 14 20 50.0  2012 07 09 14 24 59.0  BSI m 
2012 07 09 22 28 42.0  2012 07 09 22 28 42.0  BSI s 
2012 07 10 06 24 18.0  2012 07 10 06 24 18.0  BSI s 
2012 07 10 14 30 54.0  2012 07 10 14 32 31.0  BSI m 
2012 07 10 22 33 40.0  2012 07 10 22 33 40.0  BSI s 
2012 07 11 06 29 20.0  2012 07 11 06 32  8.0  BSI m 
2012 07 11 14 27 12.0  2012 07 11 14 29 22.0  BSI m 
2012 07 11 21 56 27.0  2012 07 11 22 04 29.0  BSI m 
2012 07 12 06 33 37.0  2012 07 12 06 36 57.0  BSI m 
2012 07 12 14 14 54.0  2012 07 12 14 16 32.0  BSI m 
2012 07 12 21 58 54.0  2012 07 12 22 07 41.0  BSI m 
2012 07 13 06 13 20.0  2012 07 13 06 18 12.0  BSI m 
2012 07 13 14 24  4.0  2012 07 13 14 24  4.0  BSI s 
2012 07 13 20 38 36.0  2012 07 13 21 15 14.0  BSI m 
2012 07 14 05 18 38.0  2012 07 14 05 43  8.0  BSI m 
2012 07 14 13 25 45.0  2012 07 14 13 25 45.0  BSI s 
2012 07 14 21 31 40.0  2012 07 14 21 34 55.0  BSI m 
2012 07 15 05 29 12.0  2012 07 15 05 39 24.0  BSI m 
2012 07 15 13 32 10.0  2012 07 15 13 41  9.0  BSI m 
2012 07 15 21 21  5.0  2012 07 15 21 45 19.0  BSI m 
2012 07 16 05 29 10.0  2012 07 16 05 45 11.0  BSI m 
2012 07 16 13 48 38.0  2012 07 16 13 52 20.0  BSI m 
2012 07 16 21 42 56.0  2012 07 16 22 16 14.0  BSI m 
2012 07 17 05 18 43.0  2012 07 17 05 18 43.0  BSI s 
2012 07 17 14 05 17.0  2012 07 17 14 10 15.0  BSI m 
2012 07 17 22 03 38.0  2012 07 17 22 04 52.0  BSI m 
2012 07 18 05 00 48.0  2012 07 18 05 39 32.0  BSI m 
2012 07 18 14 19 10.0  2012 07 18 14 24 33.0  BSI m 
2012 07 18 21 48 58.0  2012 07 18 22 15 28.0  BSI m 
2012 07 19 05 46  2.0  2012 07 19 05 57 46.0  BSI m 
2012 07 19 13 43 30.0  2012 07 19 13 59 23.0  BSI m 
2012 07 19 21 26 46.0  2012 07 19 21 47 41.0  BSI m 
2012 07 20 05 44 52.0  2012 07 20 05 57 22.0  BSI m 
2012 07 20 13 34 14.0  2012 07 20 13 52 22.0  BSI m 
2012 07 20 21 54  4.0  2012 07 20 22 05 30.0  BSI m 
2012 07 21 05 42 49.0  2012 07 21 05 56 50.0  BSI m 
2012 07 21 13 36 39.0  2012 07 21 13 50 50.0  BSI m 
2012 07 21 21 32 46.0  2012 07 21 22 00 18.0  BSI m 
2012 07 22 05 32 29.0  2012 07 22 05 42 17.0  BSI m 
2012 07 22 13 13 11.0  2012 07 22 13 19  1.0  BSI m 
2012 07 22 21 09 55.0  2012 07 22 21 27 29.0  BSI m 
2012 07 23 04 59 42.0  2012 07 23 05 10  2.0  BSI m 
2012 07 23 12 44 26.0  2012 07 23 12 44 26.0  BSI s 
2012 07 23 20 57 36.0  2012 07 23 21 17 48.0  BSI m 
2012 07 24 04 55 37.0  2012 07 24 05 10 18.0  BSI m 
2012 07 24 12 37 22.0  2012 07 24 12 55 44.0  BSI m 
2012 07 24 20 59 10.0  2012 07 24 21 15 38.0  BSI m 
2012 07 25 04 24 14.0  2012 07 25 05 33  6.0  BSI m 
2012 07 25 13 28 35.0  2012 07 25 13 33 47.0  BSI m 
2012 07 25 21 23 26.0  2012 07 25 21 36  3.0  BSI m 
2012 07 26 04 40 35.0  2012 07 26 05 18 50.0  BSI m 
2012 07 26 12 35  0.0  2012 07 26 13 12 36.0  BSI m 
2012 07 26 20 58 51.0  2012 07 26 21 21 58.0  BSI m 
2012 07 27 03 25 40.0  2012 07 27 04 57 35.0  BSI m 
2012 07 27 13 08 10.0  2012 07 27 13 48 35.0  BSI m 
2012 07 27 19 55 58.0  2012 07 27 20 13  1.0  BSI m 
2012 07 28 03 57 35.0  2012 07 28 04 42 40.0  BSI m 
2012 07 28 12 31 18.0  2012 07 28 13 13 58.0  BSI m 
2012 07 28 20 41  6.0  2012 07 28 20 52 45.0  BSI m 
2012 07 29 04 32 29.0  2012 07 29 04 54 56.0  BSI m 
2012 07 29 12 35 37.0  2012 07 29 12 41 42.0  BSI m 
2012 07 29 20 57 36.0  2012 07 29 20 57 36.0  BSI s 
2012 07 30 04 28 40.0  2012 07 30 04 34 47.0  BSI m 
2012 07 30 12 16 33.0  2012 07 30 12 29 33.0  BSI m 
2012 07 30 19 43 50.0  2012 07 30 19 43 50.0  BSI s 
2012 07 31 04 04  0.0  2012 07 31 04 30 56.0  BSI m 
2012 07 31 12 59 45.0  2012 07 31 13 14 11.0  BSI m 
2012 07 31 20 06 46.0  2012 07 31 20 32 27.0  BSI m 
2012 08 01 05 02 50.0  2012 08 01 05 10 22.0  BSI m 
2012 08 01 12 22 14.0  2012 08 01 12 36 38.0  BSI m 
2012 08 01 20 28 35.0  2012 08 01 20 28 35.0  BSI s 
2012 08 02 04 16 22.0  2012 08 02 04 39 54.0  BSI m 
2012 08 02 12 36 44.0  2012 08 02 12 40 20.0  BSI m 
2012 08 02 20 26 38.0  2012 08 02 20 58 40.0  BSI m 
2012 08 03 04 13 46.0  2012 08 03 04 33 20.0  BSI m 
2012 08 03 12 18  0.0  2012 08 03 12 23  7.0  BSI m 
2012 08 03 20 05 34.0  2012 08 03 20 13 56.0  BSI m 
2012 08 04 04 18 11.0  2012 08 04 04 26  2.0  BSI m 
2012 08 04 12 37 14.0  2012 08 04 12 50 56.0  BSI m 
2012 08 04 20 41  1.0  2012 08 04 20 43 45.0  BSI m 
2012 08 05 04 20 36.0  2012 08 05 04 35 20.0  BSI m 
2012 08 05 12 36 30.0  2012 08 05 12 48 33.0  BSI m 
2012 08 05 20 40 10.0  2012 08 05 20 40 10.0  BSI s 
2012 08 06 04 44  0.0  2012 08 06 05 02  4.0  BSI m 
2012 08 06 11 42 37.0  2012 08 06 12 01  2.0  BSI m 
2012 08 06 20 15  7.0  2012 08 06 20 33 40.0  BSI m 
2012 08 07 04 47 45.0  2012 08 07 04 47 45.0  BSI s 
2012 08 07 12 42 20.0  2012 08 07 12 52 37.0  BSI m 
2012 08 07 20 45 43.0  2012 08 07 20 49 23.0  BSI m 
2012 08 08 04 26 24.0  2012 08 08 04 50 16.0  BSI m 
2012 08 08 11 09 56.0  2012 08 08 11 09 56.0  BSI s 
2012 08 08 20 24 33.0  2012 08 08 20 24 33.0  BSI s 
2012 08 09 04 10 31.0  2012 08 09 04 20  0.0  BSI m 
2012 08 09 12 39 45.0  2012 08 09 12 39 45.0  BSI s 
2012 08 09 20 59  4.0  2012 08 09 20 59  4.0  BSI s 
2012 08 10 04 29 10.0  2012 08 10 04 29 46.0  BSI m 
2012 08 10 12 21 52.0  2012 08 10 12 25 32.0  BSI m 
2012 08 10 20 30 50.0  2012 08 10 20 33 11.0  BSI m 
2012 08 11 04 22 22.0  2012 08 11 04 23 58.0  BSI m 
2012 08 11 12 43 42.0  2012 08 11 12 58 14.0  BSI m 
2012 08 11 20 06 46.0  2012 08 11 21 04 56.0  BSI m 
2012 08 12 04 35 11.0  2012 08 12 04 36 33.0  BSI m 
2012 08 12 12 35  8.0  2012 08 12 12 35  8.0  BSI s 
2012 08 12 20 06 46.0  2012 08 12 20 06 46.0  BSI s 
2012 08 13 04 03 32.0  2012 08 13 04 26  8.0  BSI m 
2012 08 13 12 03 22.0  2012 08 13 12 03 22.0  BSI s 
2012 08 13 20 15 24.0  2012 08 13 20 15 24.0  BSI s 
2012 08 14 03 56 36.0  2012 08 14 04 20 24.0  BSI m 
2012 08 14 11 41 45.0  2012 08 14 11 56  0.0  BSI m 
2012 08 14 19 51 51.0  2012 08 14 20 14 49.0  BSI m 
2012 08 15 04 00 16.0  2012 08 15 04 00 16.0  BSI s 
2012 08 15 12 30  1.0  2012 08 15 12 40 28.0  BSI m 
2012 08 15 20 26 58.0  2012 08 15 20 33 13.0  BSI m 
2012 08 16 04 24 34.0  2012 08 16 04 58 12.0  BSI m 
2012 08 16 12 32 12.0  2012 08 16 12 53  8.0  BSI m 
2012 08 16 20 34 23.0  2012 08 16 20 45  7.0  BSI m 
2012 08 17 04 39 50.0  2012 08 17 04 59 10.0  BSI m 
2012 08 17 12 52 32.0  2012 08 17 13 11 34.0  BSI m 
2012 08 17 20 47  4.0  2012 08 17 21 03 51.0  BSI m 
2012 08 18 05 14  5.0  2012 08 18 05 18 33.0  BSI m 
2012 08 18 13 03 34.0  2012 08 18 13 03 34.0  BSI s 
2012 08 18 20 43 56.0  2012 08 18 21 01 22.0  BSI m 
2012 08 19 04 34  1.0  2012 08 19 04 40 24.0  BSI m 
2012 08 19 12 48 52.0  2012 08 19 12 59 55.0  BSI m 
2012 08 19 21 09 41.0  2012 08 19 21 14  4.0  BSI m 
2012 08 20 04 53 21.0  2012 08 20 05 17 48.0  BSI m 
2012 08 20 13 13 29.0  2012 08 20 13 20 51.0  BSI m 
2012 08 20 21 29 52.0  2012 08 20 21 29 52.0  BSI s 
2012 08 21 05 39 32.0  2012 08 21 05 39 32.0  BSI s 
2012 08 21 13 28 48.0  2012 08 21 13 34 52.0  BSI m 
2012 08 21 21 29 43.0  2012 08 21 21 35 42.0  BSI m 
2012 08 22 05 09 26.0  2012 08 22 05 29  4.0  BSI m 
2012 08 22 13 20  3.0  2012 08 22 13 34 19.0  BSI m 
2012 08 22 21 06 57.0  2012 08 22 21 26 11.0  BSI m 
2012 08 23 05 09 56.0  2012 08 23 05 21 26.0  BSI m 
2012 08 23 13 49 51.0  2012 08 23 13 58 31.0  BSI m 
2012 08 23 22 20  5.0  2012 08 23 22 21 43.0  BSI m 
2012 08 24 06 05 15.0  2012 08 24 06 07 31.0  BSI m 
2012 08 24 14 14 12.0  2012 08 24 14 21 24.0  BSI m 
2012 08 24 22 27 56.0  2012 08 24 22 29 44.0  BSI m 
2012 08 25 06 16 52.0  2012 08 25 06 17 50.0  BSI m 
2012 08 25 14 14 28.0  2012 08 25 14 16 31.0  BSI m 
2012 08 25 22 16 47.0  2012 08 25 22 30 47.0  BSI m 
2012 08 26 06 06  8.0  2012 08 26 06 13  7.0  BSI m 
2012 08 26 14 23 58.0  2012 08 26 14 29 18.0  BSI m 
2012 08 26 22 22 35.0  2012 08 26 22 34  3.0  BSI m 
2012 08 27 06 27 33.0  2012 08 27 06 29 58.0  BSI m 
2012 08 27 14 23 12.0  2012 08 27 14 26 55.0  BSI m 
2012 08 27 22 37 22.0  2012 08 27 22 38 44.0  BSI m 
2012 08 28 06 33 26.0  2012 08 28 06 33 26.0  BSI s 
2012 08 28 14 32 26.0  2012 08 28 14 40 51.0  BSI m 
